Date,Swap,Margin trading,Mint GLP,Burn GLP,Liquidation,Cumulative
2022-12-30,5840.4070154859955,145360.1406110183,1662.7874663805883,4726.667607453528,1339.7927712409,101601602.06199072
2022-12-31,2722.980311899555,47305.591620480394,2181.7785786496584,5596.532042848241,121.48065753994888,101659530.42520215
2023-01-01,4370.178080534974,60300.07224408351,1015.6548348324566,2662.751751935331,1047.2172039128563,101728926.29931745
2023-01-02,3563.987577670923,122037.25855378521,3645.852294340781,7276.831672964902,1514.6472586952586,101866964.8766749
2023-01-03,3862.6682650199914,76009.79586764314,4168.369036159299,8663.507385015886,361.25615352898603,101960030.47338228
2023-01-04,13206.67684698887,280695.7722826832,3958.88024139972,25918.52784702519,37593.03552144946,102321403.36612183
2023-01-05,5852.600343584433,79336.03149553413,5115.019858989916,11735.067878481452,480.44076504137774,102423922.52646346
2023-01-06,5945.929479398713,150889.39398813763,1464.5957429503587,48858.56305086991,11969.609966417513,102643050.61869124
2023-01-07,1436.2022133110293,41139.4124695867,395.9543784615222,1313.7358010531411,21.516976008926576,102687357.44052966
2023-01-08,2430.0449086489407,153274.33460368827,866.8675817708098,10954.332864931941,16868.99819801515,102871752.01868671
2023-01-09,20470.256411866143,1384017.4679121494,3115.626265326458,14753.047333986311,687875.9378276528,104981984.3544377
2023-01-10,23258.69494577221,260809.45910449143,1627.0684558675223,9765.512472989678,5321.922419075418,105282767.01183589
2023-01-11,21283.895160465112,431663.2277695695,10011.47766899895,3372.2596540065747,9125.52505225403,105758223.39714119
2023-01-12,70747.28873693453,719732.2933790338,11757.777260671757,13774.717838966953,26344.7277725467,106600580.20212935
2023-01-13,35703.74816034496,529449.5218600207,10721.828337100113,10954.28693465408,16374.311180944555,107203783.89860241
2023-01-14,48982.00901944709,599595.6938868532,9120.172308698,33970.63441714052,30410.728149489383,107925863.13638404
2023-01-15,9300.329024235501,159292.75779796793,2745.4495039792814,4413.014767271617,979.5287288099353,108102594.2162063
2023-01-16,23728.668574191805,200012.69671035046,4817.06125216608,14770.791843837811,5933.2986585427425,108351856.73324539
2023-01-17,18284.536536310447,176288.63234903946,3228.0222460278524,38542.82322933273,304.2172697095666,108588504.9648758
2023-01-18,39746.89123377082,445568.3280218611,9936.303745406274,12877.528844480252,4955.848723699339,109101589.86544502
2023-01-19,6365.171881362986,161637.08914096325,12315.25876891278,2685.0124282031697,1726.9885973861092,109286319.38626185
2023-01-20,20484.31477628019,300207.6668869432,8276.625360793034,13658.179377638928,11712.83981097414,109640659.01247448
2023-01-21,19690.894450110973,204948.67226563705,6629.619710415118,17749.411875198202,21029.707407999987,109910707.31818384
2023-01-22,7027.846715525963,113520.01807742075,10279.178624351309,5525.473012814445,569.2136884700885,110047629.04830243
2023-01-23,17024.398201516113,198320.8881796155,11133.534599074253,5464.721725477049,1510.2147215089353,110281082.80572961
2023-01-24,31767.09094315888,357588.220517023,10558.182865646437,1669.1049500421313,7940.619403117627,110690606.0244086
2023-01-25,23190.943834151538,323529.3051712376,7230.806310968613,5204.780828686661,3421.9781659499276,111053183.83871959
2023-01-26,9368.321993880198,185816.44909869003,1728.1901863512937,2975.448253109218,920.1474667865259,111253992.39571841
2023-01-27,18719.53438441254,462549.9872361262,7164.870961178729,4597.03968356208,1817.844947783684,111748841.67293148
2023-01-28,6470.366913336649,56532.76085118411,9017.02279388772,3176.6915211436462,1359.3933641029798,111825397.90837513
2023-01-29,35176.75767474014,496011.32505985635,2662.0924203594464,5534.671282976998,5271.626906138263,112370054.3817192
2023-01-30,21195.330742917133,237465.24504414364,5206.793108420993,19866.871981643282,25905.788887214847,112679694.41148354
2023-01-31,15029.236823524367,296994.695774929,4063.9066261130442,7590.369572149915,2978.354286261252,113006350.97456652
2023-02-01,20007.193778933764,323294.13748960523,20778.16226204983,8375.021373131416,40804.50898280187,113419609.99845304
2023-02-02,23979.571125400627,473193.8173271331,17744.12457528235,9075.457090585864,27089.20555190055,113970692.17412333
2023-02-03,11867.88567977922,206642.67676277732,10020.31630908788,7567.585597405068,416.48206864713575,114207207.12054102
2023-02-04,17337.788573954527,222599.5830665433,4223.566043838247,4784.199542392994,413.60305435059126,114456565.8608221
2023-02-05,12849.239694188926,272529.71817889815,14899.313132394134,4132.960824893909,1740.2090816646814,114762717.30173413
2023-02-06,12261.965448638475,199363.3844765429,4399.126212032523,6180.55656762188,3834.6746576188016,114988757.0090966
2023-02-07,20574.112377975605,539014.2705385253,11929.128356310663,3915.5580167741086,1469.9183084699325,115565659.99669465
